start_id,relation_id,end_id
3841,35,177
2563,35,177
1689,35,177
4893,35,177
4894,35,177
5131,35,177
4225,35,177
4236,35,177
4238,35,177
5598,35,177
5805,35,177
2984,35,177
4412,35,177
5167,35,177
2368,35,177
5900,35,177
4641,35,177
1271,35,177
309,35,177
2086,35,177
5159,35,177
1063,35,177
4956,35,177
1147,35,177
1162,35,177
5835,35,177
5733,35,177
1270,35,177
1303,35,177
1306,35,177
1846,35,177
1374,35,177
2025,35,177
1381,35,177
1434,35,177
1445,35,177
2828,35,177
5208,35,177
1609,35,177
1680,35,177
1929,35,177
1952,35,177
1960,35,177
5593,35,177
2321,35,177
2578,35,177
5657,35,177
5725,35,177
5735,35,177
4731,35,177
2700,35,177
6084,35,177
6286,35,177
6166,35,177
3432,35,177
116,35,177
1845,35,177
1959,35,177
2952,35,177
4190,35,177
4207,35,177
216,35,177
4228,35,177
1,35,177
3728,35,177
231,35,177
4546,35,177
4604,35,177
4638,35,177
485,35,177
3057,35,177
828,35,177
4838,35,177
2715,35,177
4842,35,177
4843,35,177
4844,35,177
2721,35,177
35,35,177
4845,35,177
4846,35,177
36,35,177
4848,35,177
4849,35,177
687,35,177
4261,35,177
5213,35,177
5276,35,177
5308,35,177
5553,35,177
5555,35,177
1898,35,177
3873,35,177
3024,35,177
3457,35,177
1220,35,177
5573,35,177
1228,35,177
6308,35,177
2664,35,177
4644,35,177
4836,35,177
4774,35,177
896,35,177
897,35,177
4841,35,177
1038,35,177
1039,35,177
1040,35,177
4867,35,177
1041,35,177
1042,35,177
5358,35,177
1043,35,177
4907,35,177
1600,35,177
1044,35,177
1603,35,177
5698,35,177
5407,35,177
1046,35,177
1047,35,177
1048,35,177
1049,35,177
1050,35,177
1051,35,177
5378,35,177
5377,35,177
1052,35,177
1053,35,177
1054,35,177
1055,35,177
1989,35,177
1056,35,177
1057,35,177
1604,35,177
1064,35,177
1096,35,177
5432,35,177
1723,35,177
1487,35,177
1618,35,177
1794,35,177
2641,35,177
1648,35,177
1657,35,177
1728,35,177
1755,35,177
1904,35,177
1816,35,177
6273,35,177
4265,35,177
31,35,177
1927,35,177
179,35,177
156,35,177
2047,35,177
2030,35,177
2732,35,177
2733,35,177
3509,35,177
3962,35,177
3663,35,177
2176,35,177
6263,35,177
3982,35,177
2406,35,177
4433,35,177
2522,35,177
2738,35,177
2490,35,177
4558,35,177
3582,35,177
3395,35,177
3399,35,177
3406,35,177
5795,35,177
4590,35,177
670,35,177
5277,35,177
5302,35,177
5422,35,177
2743,35,177
5834,35,177
5911,35,177
5923,35,177
716,35,177
5978,35,177
523,35,177
815,35,177
3065,35,177
3283,35,177
27,35,177
4967,35,177
149,35,177
661,35,177
715,35,177
5145,35,177
4034,35,177
875,35,177
5924,35,177
2113,35,177
1474,35,177
2254,35,177
85,35,177
1740,35,177
2059,35,177
4246,35,177
1835,35,177
4411,35,177
2927,35,177
2049,35,177
4206,35,177
2088,35,177
2091,35,177
4727,35,177
2181,35,177
337,35,177
2485,35,177
3062,35,177
4868,35,177
3101,35,177
3477,35,177
576,35,177
2725,35,177
2262,35,177
3554,35,177
3760,35,177
2448,35,177
5182,35,177
2617,35,177
3029,35,177
3900,35,177
4181,35,177
5415,35,177
4219,35,177
1108,35,177
4462,35,177
5536,35,177
4481,35,177
4483,35,177
2574,35,177
4720,35,177
4862,35,177
4779,35,177
4781,35,177
5017,35,177
5767,35,177
6198,35,177
3991,35,177
4184,35,177
3017,35,177
4426,35,177
3055,35,177
5862,35,177
5906,35,177
5950,35,177
4562,35,177
5977,35,177
5992,35,177
5996,35,177
6048,35,177
81,35,177
5724,35,177
4670,35,177
6032,35,177
6034,35,177
1242,35,177
21,35,177
6076,35,177
144,35,177
1259,35,177
354,35,177
6289,35,177
410,35,177
5121,35,177
14,35,177
18,35,177
42,35,177
6097,35,177
5431,35,177
5550,35,177
1171,35,177
143,35,177
158,35,177
219,35,177
4626,35,177
6293,35,177
5129,35,177
249,35,177
913,35,177
1981,35,177
835,35,177
1181,35,177
2476,35,177
2481,35,177
4369,35,177
832,35,177
907,35,177
4373,35,177
1011,35,177
2565,35,177
1827,35,177
1165,35,177
2779,35,177
2784,35,177
2785,35,177
2802,35,177
3336,35,177
3394,35,177
1317,35,177
5784,35,177
3437,35,177
3476,35,177
1422,35,177
3491,35,177
3611,35,177
1427,35,177
3597,35,177
3606,35,177
3607,35,177
520,35,177
3704,35,177
3030,35,177
3835,35,177
3836,35,177
4001,35,177
4089,35,177
1627,35,177
2209,35,177
2071,35,177
4888,35,177
4983,35,177
2663,35,177
5047,35,177
5066,35,177
6135,35,177
6007,35,177
4085,35,177
6063,35,177
4167,35,177
6117,35,177
6167,35,177
175,35,177
4636,35,177
353,35,177
2473,35,177
2474,35,177
737,35,177
1650,35,177
5765,35,177
1859,35,177
2072,35,177
1672,35,177
2672,35,177
1506,35,177
1606,35,177
5732,35,177
2876,35,177
3600,35,177
5901,35,177
1788,35,177
1687,35,177
2908,35,177
1843,35,177
3042,35,177
5974,35,177
1697,35,177
1936,35,177
6068,35,177
1955,35,177
3312,35,177
2001,35,177
3433,35,177
230,35,177
2203,35,177
126,35,177
2210,35,177
2212,35,177
235,35,177
1706,35,177
3533,35,177
2360,35,177
4766,35,177
1708,35,177
5200,35,177
642,35,177
3697,35,177
1810,35,177
4778,35,177
4870,35,177
4940,35,177
5096,35,177
1914,35,177
4230,35,177
4244,35,177
3853,35,177
314,35,177
5619,35,177
5653,35,177
265,35,177
1194,35,177
3855,35,177
446,35,177
587,35,177
686,35,177
4807,35,177
4808,35,177
4820,35,177
867,35,177
4875,35,177
1111,35,177
1274,35,177
1307,35,177
3609,39,177
1378,39,177
3817,39,177
3869,39,177
3892,39,177
3907,39,177
3909,39,177
3910,39,177
4120,39,177
4148,39,177
4241,39,177
4291,39,177
4425,39,177
3619,39,177
1995,39,177
3876,39,177
4813,39,177
3580,39,177
5052,39,177
5053,39,177
5089,39,177
5167,39,177
5232,39,177
5532,39,177
5696,39,177
3608,39,177
4034,39,177
2666,39,177
6127,39,177
2860,39,177
6315,39,177
1454,39,177
86,39,177
5596,39,177
230,39,177
313,39,177
314,39,177
529,39,177
532,39,177
611,41,177
1182,42,177
153,0,154
153,1,3811
153,1,153
153,1,3796
153,1,3646
153,1,3621
153,1,3684
153,1,4075
153,1,182
153,1,3605
153,1,3623
153,1,5658
153,1,5659
153,2,2395
153,2,1471
153,2,2397
153,2,2398
153,2,2399
153,2,6309
153,2,1593
153,2,1397
153,2,685
153,4,2681
153,12,2712
153,15,3643
153,15,5681
153,20,785
153,23,339
153,23,4799
153,23,341
153,23,342
153,23,5637
153,34,1536
153,34,1537
153,34,1538
153,34,1458
153,34,1539
153,34,1540
153,34,1541
153,34,1542
153,34,1543
153,34,1544
153,34,2526
153,34,1545
153,35,3489
153,35,2075
153,35,3705
153,35,533
153,35,4109
153,35,535
153,35,869
153,35,1531
153,35,4717
153,35,4668
153,35,4799
153,35,3
153,35,4741
153,35,2787
153,35,4632
153,35,530
153,35,148
153,35,2377
153,35,4367
153,35,2712
153,35,6277
153,35,6144
153,35,517
153,35,3291
153,35,4303
153,35,4557
153,35,5664
153,35,1455
153,35,4075
153,35,5337
153,35,793
153,35,1483
153,35,3984
153,35,531
153,35,3605
153,35,534
153,35,3623
153,35,306
153,39,5493
153,39,5496
153,39,2626
153,39,4717
153,39,3717
153,39,3772
153,39,3737
153,39,5497
153,39,6055
153,39,2890
153,39,5498
153,39,2618
153,39,2040
153,39,1119
4303,0,153
3620,1,153
3489,1,153
3632,1,153
3490,1,153
3822,1,153
3617,1,153
5112,1,153
4198,1,153
1258,1,153
3808,1,153
4286,1,153
4717,1,153
4730,1,153
4761,1,153
4797,1,153
4799,1,153
4800,1,153
4871,1,153
5278,1,153
5022,1,153
4279,1,153
3186,1,153
3832,1,153
5198,1,153
5211,1,153
5257,1,153
6011,1,153
5397,1,153
5489,1,153
5524,1,153
5546,1,153
5599,1,153
5601,1,153
5628,1,153
5661,1,153
5662,1,153
5669,1,153
5696,1,153
4191,1,153
694,1,153
5838,1,153
5847,1,153
5850,1,153
5852,1,153
5864,1,153
4917,1,153
5902,1,153
5917,1,153
5942,1,153
5963,1,153
6006,1,153
6044,1,153
6093,1,153
1281,1,153
1455,1,153
1295,1,153
4155,1,153
6125,1,153
6170,1,153
6304,1,153
75,1,153
3611,1,153
1427,1,153
57,1,153
3626,1,153
3605,1,153
6122,1,153
176,1,153
185,1,153
288,1,153
563,1,153
2668,7,153
3696,7,153
3919,7,153
4821,7,153
5668,7,153
4822,7,153
4823,7,153
4825,7,153
4826,7,153
4827,7,153
4828,7,153
4829,7,153
4830,7,153
4831,7,153
4832,7,153
4833,7,153
4834,7,153
1394,7,153
4691,7,153
5726,12,153
1170,12,153
1615,12,153
1725,14,153
4556,16,153
2199,19,153
3488,19,153
4345,19,153
4895,23,153
5938,23,153
2341,23,153
5984,23,153
3938,23,153
5922,23,153
5502,23,153
1554,23,153
5071,23,153
1616,23,153
4988,23,153
5776,23,153
306,23,153
3307,27,153
2942,35,153
3596,35,153
3007,35,153
3059,35,153
3324,35,153
2103,35,153
3357,35,153
3795,35,153
3805,35,153
4371,35,153
3612,35,153
3631,35,153
3674,35,153
5645,35,153
1390,35,153
3930,35,153
3947,35,153
3949,35,153
1877,35,153
1440,35,153
3539,35,153
4531,35,153
3650,35,153
3974,35,153
4053,35,153
4817,35,153
4092,35,153
4227,35,153
3685,35,153
2529,35,153
1692,35,153
4587,35,153
2532,35,153
4055,35,153
4709,35,153
1772,35,153
1731,35,153
3902,35,153
2492,35,153
1507,35,153
5012,35,153
1661,35,153
4799,35,153
3691,35,153
6089,35,153
3700,35,153
6091,35,153
6094,35,153
6095,35,153
5469,35,153
4995,35,153
1184,35,153
1315,35,153
1428,35,153
4924,35,153
3483,35,153
2604,35,153
5454,35,153
53,35,153
5484,35,153
5647,35,153
3923,35,153
2213,35,153
5949,35,153
5685,35,153
5351,35,153
5419,35,153
3692,35,153
2468,35,153
4776,35,153
5576,35,153
5621,35,153
148,35,153
317,35,153
5173,35,153
536,35,153
2724,35,153
537,35,153
538,35,153
539,35,153
540,35,153
1441,35,153
541,35,153
542,35,153
1725,35,153
543,35,153
1442,35,153
544,35,153
1484,35,153
2726,35,153
2232,35,153
3171,35,153
789,35,153
4303,35,153
1283,35,153
154,35,153
3526,35,153
5928,35,153
2140,35,153
2489,35,153
902,35,153
5963,35,153
1799,35,153
2633,35,153
1678,35,153
5568,35,153
4681,35,153
5128,35,153
5468,35,153
1233,35,153
3638,35,153
6083,35,153
33,35,153
1281,35,153
2084,35,153
1290,35,153
2493,35,153
5728,35,153
211,35,153
864,35,153
891,35,153
1892,35,153
6170,35,153
282,35,153
2231,35,153
2369,35,153
520,35,153
1431,35,153
3799,35,153
4311,35,153
1741,35,153
1479,35,153
2096,35,153
5379,35,153
1617,35,153
1651,35,153
2916,35,153
1690,35,153
2363,35,153
6021,35,153
2165,35,153
2461,35,153
3305,35,153
3917,35,153
4737,35,153
3827,35,153
5704,35,153
6267,35,153
3691,38,153
38,38,153
317,38,153
3821,39,153
1281,39,153
166,39,153
1937,0,1938
1937,0,4332
1937,0,1939
1937,0,236
1937,0,4031
1937,1,135
1937,2,4441
1937,2,4442
1937,2,4443
1937,2,4444
1937,2,899
1937,2,4445
1937,2,4446
1937,2,4447
1937,2,4448
1937,2,4449
1937,2,2214
1937,2,4450
1937,2,4451
1937,2,4452
1937,6,5104
1937,20,4003
1937,20,5663
1937,20,5997
1937,20,4974
1937,20,6000
1937,20,858
1937,35,3011
1937,35,3016
1937,35,3269
1937,35,1910
1937,35,3672
1937,35,6145
1937,35,3301
1937,35,6146
1937,35,3452
1937,35,1875
1937,35,3786
1937,35,6147
1937,35,6148
1937,35,2073
1937,35,6149
1937,35,6150
1937,35,3972
1937,35,6151
1937,35,4613
1937,35,6153
1937,35,3510
1937,35,3559
1937,35,6154
1937,35,3060
1937,35,6155
1937,35,3926
1937,35,1463
1937,35,4308
1937,35,2693
1937,35,1938
1937,35,6158
1937,35,6159
1937,35,4249
1937,35,4250
1937,35,6163
1937,35,4254
1937,35,6156
1937,35,2986
1937,35,5643
1937,35,6157
1937,35,4028
1937,35,3825
1937,35,4264
1937,35,1269
1937,35,2612
1937,35,4269
1937,35,4003
1937,35,6160
1937,35,4045
1937,35,5264
1937,35,6161
1937,35,5824
1937,35,6162
1937,35,4138
1937,35,4273
1937,35,6164
1937,35,3416
1937,35,4280
1937,35,3531
1937,35,4282
1937,35,6172
1937,35,243
1937,35,4284
1937,35,6168
1937,35,1871
1937,35,3687
1937,35,5410
1937,35,6169
1937,35,1253
1937,35,4507
1937,35,4287
1937,35,3528
1937,35,6175
1937,35,5941
1937,35,6176
1937,35,6177
1937,35,3794
1937,35,4178
1937,35,1535
1937,35,6178
1937,35,5644
1937,35,6179
1937,35,1411
1937,35,4711
1937,35,2758
1937,35,5638
1937,35,6173
1937,35,6174
1937,35,1466
1937,35,4891
1937,35,2560
1937,35,4897
1937,35,1469
1937,35,5117
1937,35,4004
1937,35,2568
1937,35,6180
1937,35,4299
1937,35,6182
1937,35,2370
1937,35,2371
1937,35,4960
1937,35,6183
1937,35,2374
1937,35,4383
1937,35,4302
1937,35,3770
1937,35,3530
1937,35,5243
1937,35,6184
1937,35,4015
1937,35,5428
1937,35,3788
1937,35,4046
1937,35,1235
1937,35,5122
1937,35,5126
1937,35,6185
1937,35,4010
1937,35,6118
1937,35,6186
1937,35,4632
1937,35,4306
1937,35,4953
1937,35,4309
1937,35,2783
1937,35,5650
1937,35,6181
1937,35,4314
1937,35,4878
1937,35,4317
1937,35,4319
1937,35,4974
1937,35,22
1937,35,6192
1937,35,194
1937,35,356
1937,35,5851
1937,35,1724
1937,35,589
1937,35,6193
1937,35,4332
1937,35,6194
1937,35,6187
1937,35,6188
1937,35,6189
1937,35,4514
1937,35,6294
1937,35,3833
1937,35,5708
1937,35,4333
1937,35,6190
1937,35,1826
1937,35,5827
1937,35,6191
1937,35,4328
1937,35,4331
1937,35,5830
1937,35,4339
1937,35,3665
1937,35,765
1937,35,6199
1937,35,6195
1937,35,3804
1937,35,4342
1937,35,4343
1937,35,3372
1937,35,6196
1937,35,3418
1937,35,1953
1937,35,4346
1937,35,3384
1937,35,2613
1937,35,5346
1937,35,764
1937,35,3370
1937,35,2684
1937,35,1213
1937,35,1500
1937,35,4347
1937,35,1504
1937,35,4348
1937,35,819
1937,35,5004
1937,35,4029
1937,35,4589
1937,35,4349
1937,35,4352
1937,35,6200
1937,35,4353
1937,35,6209
1937,35,3996
1937,35,6202
1937,35,6203
1937,35,4360
1937,35,6204
1937,35,1276
1937,35,5646
1937,35,6205
1937,35,6206
1937,35,1674
1937,35,6207
1937,35,4370
1937,35,4012
1937,35,4374
1937,35,6210
1937,35,6017
1937,35,6211
1937,35,4997
1937,35,3616
1937,35,4634
1937,35,1104
1937,35,3715
1937,35,6212
1937,35,6213
1937,35,4376
1937,35,4377
1937,35,349
1937,35,4378
1937,35,6215
1937,35,1105
1937,35,6216
1937,35,6217
1937,35,6218
1937,35,4388
1937,35,1485
1937,35,3302
1937,35,4389
1937,35,3511
1937,35,4391
1937,35,3978
1937,35,98
1937,35,4393
1937,35,77
1937,35,6220
1937,35,4398
1937,35,4400
1937,35,3846
1937,35,5317
1937,35,3964
1937,35,5500
1937,35,4030
1937,35,6221
1937,35,2615
1937,35,6222
1937,35,6223
1937,35,1323
1937,35,4031
1937,35,6224
1937,35,6225
1937,35,6226
1937,35,4408
1937,35,4413
1937,35,4414
1937,35,6227
1937,35,6228
1937,35,4420
1937,35,4032
1937,35,5796
1937,35,4039
1937,35,4423
1937,35,4424
1937,35,6230
1937,35,6236
1937,35,6237
1937,35,6238
1937,35,3886
1937,35,6119
1937,35,4824
1937,35,3690
1937,35,196
1937,35,1120
1937,35,6239
1937,35,5051
1937,35,3555
1937,35,5531
1937,35,858
1937,35,3847
1937,35,3954
1937,35,6233
1937,35,5973
1937,35,6241
1937,35,1961
1937,35,4948
1937,35,6242
1937,35,6243
1937,35,3848
1937,35,6244
1937,35,4998
1937,38,1937
4029,1,1937
3521,7,1937
1941,7,1937
2062,7,1937
3720,7,1937
3043,7,1937
4504,7,1937
4505,7,1937
4506,7,1937
4508,7,1937
4509,7,1937
4512,7,1937
4513,7,1937
570,7,1937
4551,7,1937
4515,7,1937
4516,7,1937
4517,7,1937
4518,7,1937
4519,7,1937
3045,7,1937
4453,7,1937
4520,7,1937
4521,7,1937
4522,7,1937
4523,7,1937
4524,7,1937
4525,7,1937
4527,7,1937
4528,7,1937
4529,7,1937
4530,7,1937
2744,12,1937
5108,12,1937
4170,14,1937
4171,14,1937
4174,14,1937
3238,16,1937
3285,16,1937
4017,16,1937
4140,16,1937
268,16,1937
1362,16,1937
3049,16,1937
5087,16,1937
352,16,1937
2774,16,1937
2775,16,1937
2749,16,1937
1099,16,1937
1101,16,1937
1769,16,1937
2036,16,1937
3038,16,1937
3471,16,1937
4722,16,1937
4743,23,1937
5117,23,1937
719,23,1937
4029,23,1937
1674,23,1937
1105,23,1937
5961,23,1937
1961,23,1937
5117,33,1937
4029,33,1937
1105,33,1937
4039,33,1937
1667,35,1937
1834,35,1937
872,35,1937
2705,35,1937
1669,35,1937
1991,35,1937
4094,35,1937
3522,35,1937
2189,35,1937
4489,35,1937
2353,35,1937
5889,35,1937
6318,35,1937
3238,35,1937
3334,35,1937
1285,35,1937
681,35,1937
4104,35,1937
4002,35,1937
2673,35,1937
4009,35,1937
4782,35,1937
3885,35,1937
4028,35,1937
3751,35,1937
4045,35,1937
6106,35,1937
4438,35,1937
6143,35,1937
4936,35,1937
5609,35,1937
684,35,1937
6109,35,1937
1965,35,1937
4596,35,1937
2798,35,1937
1595,35,1937
1172,35,1937
5305,35,1937
5327,35,1937
3940,35,1937
3652,35,1937
4040,35,1937
5090,35,1937
5117,35,1937
1646,35,1937
2568,35,1937
744,35,1937
2110,35,1937
5547,35,1937
5201,35,1937
1294,35,1937
2154,35,1937
2639,35,1937
1262,35,1937
1178,35,1937
5428,35,1937
4047,35,1937
1095,35,1937
3758,35,1937
5483,35,1937
4046,35,1937
5620,35,1937
1908,35,1937
2242,35,1937
2275,35,1937
5126,35,1937
4313,35,1937
5769,35,1937
5797,35,1937
4226,35,1937
5512,35,1937
3868,35,1937
804,35,1937
816,35,1937
4323,35,1937
3752,35,1937
770,35,1937
3742,35,1937
2031,35,1937
5042,35,1937
738,35,1937
775,35,1937
6138,35,1937
5402,35,1937
5169,35,1937
5183,35,1937
5384,35,1937
55,35,1937
101,35,1937
1248,35,1937
4332,35,1937
1921,35,1937
1942,35,1937
58,35,1937
5618,35,1937
1992,35,1937
2542,35,1937
4923,35,1937
5132,35,1937
3385,35,1937
3920,35,1937
1605,35,1937
4211,35,1937
4928,35,1937
4131,35,1937
4029,35,1937
5492,35,1937
4263,35,1937
4266,35,1937
6108,35,1937
590,35,1937
5771,35,1937
191,35,1937
1293,35,1937
26,35,1937
1840,35,1937
4474,35,1937
857,35,1937
1154,35,1937
1392,35,1937
1105,35,1937
1493,35,1937
3701,35,1937
1396,35,1937
1432,35,1937
4277,35,1937
4421,35,1937
98,35,1937
1768,35,1937
3964,35,1937
2246,35,1937
3810,35,1937
4039,35,1937
1633,35,1937
1647,35,1937
169,35,1937
6119,35,1937
5961,35,1937
3541,35,1937
250,35,1937
5575,35,1937
252,35,1937
1473,35,1937
4738,35,1937
5424,35,1937
5174,35,1937
4293,35,1937
4338,35,1937
3303,35,1937
4574,35,1937
6110,35,1937
4503,35,1937
1940,35,1937
3330,35,1937
6247,35,1937
4577,35,1937
6250,35,1937
4170,35,1937
569,35,1937
1806,35,1937
4171,35,1937
4455,35,1937
4578,35,1937
6252,35,1937
4459,35,1937
6255,35,1937
3347,35,1937
4174,35,1937
6253,35,1937
6257,35,1937
1770,35,1937
3356,35,1937
1945,35,1937
5891,35,1937
1961,35,1937
4903,35,1937
4942,35,1937
4998,35,1937
507,35,1937
4979,35,1937
512,35,1937
513,35,1937
1973,35,1937
4028,39,1937
1105,39,1937
6123,7,6132
6123,7,154
6124,7,6123
2223,14,6123
2224,14,6123
2227,14,6123
2037,35,6123
1474,35,6123
2227,35,6123
3013,35,6123
3732,0,3593
3732,0,3733
3732,0,3734
3732,1,4058
3732,1,5141
3732,1,3634
3732,1,3637
3732,1,4059
3732,1,4060
3732,1,4061
3732,1,4062
3732,1,6103
3732,1,4021
3732,1,4063
3732,1,4064
3732,1,3628
3732,1,3648
3732,1,3694
3732,1,4065
3732,1,4027
3732,1,4067
3732,1,4068
3732,1,4533
3732,1,4069
3732,1,3584
3732,1,3635
3732,1,4070
3732,1,4071
3732,1,3403
3732,1,6104
3732,1,4072
3732,1,4073
3732,1,4074
3732,1,2348
3732,1,4052
3732,1,4076
3732,1,2349
3732,1,3814
3732,1,4077
3732,1,6105
3732,1,3626
3732,1,3677
3732,1,3924
3732,1,4078
3732,1,3746
3732,2,462
3732,2,464
3732,2,459
3732,2,460
3732,4,6055
3732,4,3447
3732,5,3499
3732,5,795
3732,6,4667
3732,12,3427
3732,12,5982
3732,15,5137
3732,15,5138
3732,15,5139
3732,15,3593
3732,15,4994
3732,15,5140
3732,15,5751
3732,15,5142
3732,15,4337
3732,15,1483
3732,15,5143
3732,20,4915
3732,20,4916
3732,23,1279
3732,23,4723
3732,23,4932
3732,23,4933
3732,23,429
3732,23,4934
3732,23,4935
3732,24,6104
3732,25,3879
3732,25,5828
3732,33,6104
3732,34,1071
3732,34,1072
3732,34,1073
3732,34,1074
3732,34,1075
3732,34,1076
3732,34,1077
3732,35,3401
3732,35,388
3732,35,2590
3732,35,3459
3732,35,3499
3732,35,3518
3732,35,3308
3732,35,389
3732,35,3721
3732,35,6232
3732,35,390
3732,35,4217
3732,35,4918
3732,35,4021
3732,35,3745
3732,35,391
3732,35,392
3732,35,393
3732,35,394
3732,35,395
3732,35,396
3732,35,397
3732,35,398
3732,35,5486
3732,35,399
3732,35,4502
3732,35,400
3732,35,682
3732,35,402
3732,35,403
3732,35,2515
3732,35,404
3732,35,405
3732,35,406
3732,35,4473
3732,35,407
3732,35,3712
3732,35,5024
3732,35,408
3732,35,5031
3732,35,409
3732,35,5293
3732,35,5297
3732,35,1523
3732,35,3593
3732,35,413
3732,35,3591
3732,35,2790
3732,35,4566
3732,35,414
3732,35,862
3732,35,6042
3732,35,1433
3732,35,4717
3732,35,5670
3732,35,415
3732,35,1905
3732,35,4749
3732,35,5300
3732,35,417
3732,35,1412
3732,35,1619
3732,35,1620
3732,35,5304
3732,35,5458
3732,35,5306
3732,35,5309
3732,35,4804
3732,35,420
3732,35,421
3732,35,2000
3732,35,4625
3732,35,6058
3732,35,5884
3732,35,422
3732,35,5189
3732,35,5214
3732,35,6052
3732,35,3445
3732,35,2171
3732,35,6104
3732,35,5312
3732,35,423
3732,35,424
3732,35,425
3732,35,5318
3732,35,859
3732,35,5319
3732,35,3498
3732,35,5449
3732,35,5320
3732,35,5064
3732,35,5323
3732,35,3733
3732,35,3515
3732,35,2272
3732,35,5324
3732,35,5660
3732,35,5328
3732,35,5329
3732,35,5723
3732,35,4819
3732,35,29
3732,35,237
3732,35,4567
3732,35,5331
3732,35,5335
3732,35,426
3732,35,429
3732,35,1771
3732,35,850
3732,35,427
3732,35,680
3732,35,5338
3732,35,5751
3732,35,5340
3732,35,434
3732,35,5343
3732,35,430
3732,35,431
3732,35,432
3732,35,437
3732,35,5347
3732,35,3879
3732,35,5348
3732,35,5349
3732,35,5764
3732,35,5068
3732,35,5350
3732,35,5828
3732,35,5866
3732,35,3768
3732,35,3526
3732,35,1512
3732,35,435
3732,35,4945
3732,35,436
3732,35,5357
3732,35,3388
3732,35,438
3732,35,901
3732,35,5842
3732,35,5009
3732,35,439
3732,35,5715
3732,35,5364
3732,35,443
3732,35,1115
3732,35,442
3732,35,444
3732,35,1117
3732,35,447
3732,35,5383
3732,35,5385
3732,35,3021
3732,35,5387
3732,35,445
3732,35,5390
3732,35,5392
3732,35,5393
3732,35,2222
3732,35,448
3732,35,452
3732,35,453
3732,35,454
3732,35,3346
3732,35,4611
3732,35,3857
3732,35,1333
3732,35,6214
3732,35,5403
3732,35,3814
3732,35,5404
3732,35,3736
3732,35,3302
3732,35,5405
3732,35,683
3732,35,5406
3732,35,3571
3732,35,1377
3732,35,4856
3732,35,1483
3732,35,5408
3732,35,5409
3732,35,455
3732,35,3973
3732,35,3838
3732,35,456
3732,35,4006
3732,35,3667
3732,35,3618
3732,35,4312
3732,35,461
3732,35,3555
3732,35,1805
3732,35,155
3732,35,7
3732,35,244
3732,35,4380
3732,35,463
3732,35,3695
3732,35,5412
3732,35,3769
3732,35,880
3732,35,465
3732,35,5562
3732,35,293
3732,35,3392
3732,35,5414
3732,38,3732
3732,39,3070
3732,39,3071
3732,39,1675
3732,39,3073
3732,39,3074
3732,39,3075
3732,39,2819
3732,39,2821
3732,39,3079
3732,39,2823
3732,39,3081
3732,39,3082
3732,39,4484
3732,39,3076
3732,39,2827
3732,39,3077
3732,39,2829
3732,39,4588
3732,39,3078
3732,39,1278
3732,39,2831
3732,39,3080
3732,39,2832
3732,39,2833
3732,39,4701
3732,39,2838
3732,39,4614
3732,39,3090
3732,39,1457
3732,39,5127
3732,39,4717
3732,39,3084
3732,39,2247
3732,39,3091
3732,39,3085
3732,39,3086
3732,39,2843
3732,39,3087
3732,39,2845
3732,39,3089
3732,39,2846
3732,39,4925
3732,39,2847
3732,39,2848
3732,39,3092
3732,39,2849
3732,39,3094
3732,39,3095
3732,39,3096
3732,39,2289
3732,39,1853
3732,39,5453
3732,39,2111
3732,39,4212
3732,39,3097
3732,39,3098
3732,39,3099
3732,39,3100
3732,39,2854
3732,39,2855
3732,39,2271
3732,39,2857
3732,39,4239
3732,39,2858
3732,39,5014
3732,39,4435
3732,39,4950
3732,39,4640
3732,39,3104
3732,39,3105
3732,39,3106
3732,39,3102
3732,39,3103
3732,39,3107
3732,39,3108
3732,39,3109
3732,39,3110
3732,39,3111
3732,39,3112
3732,39,6055
3732,39,2862
3732,39,2630
3732,39,2863
3732,39,2866
3732,39,3116
3732,39,3117
3732,39,3118
3732,39,2870
3732,39,2872
3732,39,2711
3732,39,5533
3732,39,2694
3732,39,6057
3732,39,2875
3732,39,3113
3732,39,3114
3732,39,1509
3732,39,3115
3732,39,2882
3732,39,3123
3732,39,2139
3732,39,3119
3732,39,3120
3732,39,3121
3732,39,2892
3732,39,3127
3732,39,3122
3732,39,3128
3732,39,2897
3732,39,3124
3732,39,3129
3732,39,3126
3732,39,3131
3732,39,3132
3732,39,2903
3732,39,3134
3732,39,3135
3732,39,2906
3732,39,3136
3732,39,3137
3732,39,2911
3732,39,2912
3732,39,2913
3732,39,2914
3732,39,2915
3732,39,2917
3732,39,2918
3732,39,3144
3732,39,3145
3732,39,1313
3732,39,3138
3732,39,3139
3732,39,3140
3732,39,3141
3732,39,3142
3732,39,3143
3732,39,2929
3732,39,2930
3732,39,2933
3732,39,2935
3732,39,2936
3732,39,2938
3732,39,3147
3732,39,3148
3732,39,3149
3732,39,3150
3732,39,3151
3732,39,3152
3732,39,3153
3732,39,3154
3732,39,2859
3732,39,2943
3732,39,2944
3732,39,2945
3732,39,3156
3732,39,2950
3732,39,2951
3732,39,2953
3732,39,3157
3732,39,2955
3732,39,3158
3732,39,2958
3732,39,2959
3732,39,2963
3732,39,2964
3732,39,3161
3732,39,3162
3732,39,2967
3732,39,3169
3732,39,3731
3732,39,3164
3732,39,3165
3732,39,3166
3732,39,3167
3732,39,3172
3732,39,3168
3732,39,3173
3732,39,3174
3732,39,3175
3732,39,3176
3732,39,2972
3732,39,3178
3732,39,3179
3732,39,3180
